"name","metric","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","cmi_max","cmi_mean","cmi_min","cmi_range","fgd","gdd0","gddlgd0","gdgfgd0","gsl","gsp","gst","ngd0","longitude","latitude"
"Packera crocata","range",9.71500000000004,3.515,0.0820499932765961,233.635,10.705,10.62,7.70999999999999,21.41,30.81,10.51,9.70499999999999,889.51,112.48,52.975,33.775,292.325,188.53,285.955,226.51,84.43,84.295,104.77,100.475,105.1,1981.92,42.05,69.05,92.1,239.265,6.52,110.2,6.06514999999999,4.8033
"Packera crocata","optimum",1.69,13,0.364,847.4,20.34,-15.07,36.4,10.7,-9.95,11.78,-8.41,798.2,103.5,38.4,25.6,280.1,115.6,179.2,112.4,17,-14.3,-101.4,124.3,174,1534.1,299,106,122,244.2,9.99,195,-106.32,39.031
"Packera heterophylla","mean",-8.88,6.9,0.165,1310.2,13.86,-28.61,42.5,6.46,-19.56,8.46,-24.78,763,127.7,27.6,55.4,334.7,95.8,316.3,117.7,67.6,22.5,-29.4,97,188,894.8,265,142,75,16106377.8,7.57,125,81.105,62.989
"Packera heterophylla","median",-9.59999999999997,5.9,0.137999999523163,1316.6,13.85,-29.35,43,7.15000000000003,-20.4,8.35000000000002,-25.15,630.9,112.55,20.4,48.3,296.4,72.3,285.65,91.7,49.8,14.4,-37.05,86.85,189,816.9,262,145,73,231.9,7.75000000000006,120,93.107,66.53845
"Packera heterophylla","Q05",-14.66,4.3,0.10900000333786,914.2,8.95000000000005,-36.45,30.6,-0.759999999999945,-31.07,4.45000000000005,-33.255,331.835,53.585,5.495,22.3,143.89,20.3,132.01,21.995,8.495,-21.33,-74.725,62.675,139.2,440.12,249.9,109,24,59.465,3.75000000000006,88,-153.38253,49.555935
"Packera heterophylla","Q95",-0.734999999999959,11.4,0.267000007629395,1671.56,19.45,-18.45,51.425,13.05,-2.63999999999999,13.36,-14.335,1420.1,239.645,67.455,102.635,617.069999999999,230.549999999999,587.835,268.9,166.74,73.8499999999999,30.25,161.125,228.8,1679.25,291.1,165,138,728.594999999998,11.33,178.1,166.739015,73.75225
"Packera heterophylla","range",13.925,7.1,0.158000004291534,757.359999999999,10.5,18,20.825,13.81,28.43,8.90999999999997,18.92,1088.265,186.06,61.96,80.335,473.179999999999,210.249999999999,455.825,246.905,158.245,95.1799999999999,104.975,98.45,89.6,1239.13,41.2,56,114,669.129999999998,7.57999999999997,90.1,320.121545,24.196315
"Packera heterophylla","optimum",-12.44,5.6,0.126,1222.1,13.95,-31.79,43.2,7.29,-19.53,8.33,-29.61,510.2,94.1,14.9,42.4,236.6,53.2,226.9,53.8,38.2,8.5,-42.7,81.8,189,780.1,261,149,72,-94.6,8.15,113,91.638,69.324
"Packera hyperborealis","mean",-8.31,6.7,0.155,1349.7,15.77,-27.76,43.5,8.17,-18.01,9.72,-23.98,462.4,87,16.1,65.1,222.9,55.6,208.4,69.4,31.9,0.5,-59.9,91.8,171,1046.8,265,138,96,3068059.6,8.71,132,-133.792,66.1
"Packera hyperborealis","median",-8.74999999999994,6.9,0.150999999046326,1385.3,16.3,-29.2,44.1,8.15000000000003,-17.25,9.65000000000003,-25.3,396.6,78.25,11.75,63.05,200.25,43.05,188.8,52.55,23.1,-4.5,-63.6,86.95,170,925,263,142,90,214.3,8.85000000000002,125,-141.26,68.5319
"Packera hyperborealis","Q05",-13.05,4.295,0.119950004816055,1043.28,9.24000000000006,-32.59,33.79,2.44500000000004,-29.15,4.64000000000003,-29.25,235.795,45.4,7.2,41.255,114.42,22.9,99.615,23.695,7.495,-12.93,-83.255,70.69,146.7,437.27,253.85,113.7,61.8,87.205,4.55000000000001,100.9,-163.830325,61.37523
"Packera hyperborealis","Q95",-1.74999999999994,8.105,0.19004999756813,1577.455,21.47,-19.205,50.805,14.66,-6.00999999999997,15.2500000000001,-14.925,781.155,144.625,31.24,88.055,366.95,104.9,350.855,140.735,68.3,19.21,-36.875,130.98,199,1759.52,279,155,129.2,388.695,12.56,167.5,-119.92125,71.710335
"Packera hyperborealis","range",11.3,3.81,0.0700999927520752,534.175,12.23,13.385,17.015,12.215,23.14,10.61,14.325,545.36,99.225,24.04,46.8,252.53,81.9999999999999,251.24,117.04,60.805,32.14,46.38,60.2899999999999,52.3,1322.25,25.15,41.3,67.4,301.49,8.01,66.6,43.909075,10.335105
"Packera hyperborealis","optimum",-10.57,7.1,0.157,1487.3,16.32,-29.39,47.8,5.91,-16.37,9.02,-26.05,299.7,60.5,10.1,61.2,154,33.8,145.7,38.3,21.5,-8.2,-65.3,84.2,170,812.8,262,145,88,-31.1,8.78,118,-139.308,69.286
"Paludella squarrosa","mean",0.96,6.2,0.207,855.5,16.93,-13.39,30.3,10.66,-4.19,12.34,-9.63,885.6,121.6,41.7,34.7,321.9,138,300.7,183,69.5,28.8,-27.6,97.1,160,1645.7,296,106,137,6775651,9.75,195,5.461,63.746
"Paludella squarrosa","median",0.950000000000045,6.2,0.202999997138977,842.7,17.2500000000001,-13.45,30,12.2500000000001,-4.54999999999995,12.65,-9.44999999999999,790.3,112.85,37.7,33.8,297.2,122.2,290.8,147.95,56.8,23.8,-27,86.1,158,1601.2,294,107,132,408.55,10.15,189,17.96235,64.91845
"Paludella squarrosa","Q05",-5.62499999999997,4.6,0.151999998092651,613.225,11.7500000000001,-24.75,22.7,-2.12499999999997,-14.45,7.95000000000005,-20.55,594.425,80.5,22.6,22.2,217.275,77.825,205.5,92.125,35.32,-1.4,-59.58,66.8,121,864.6,270,77,71,243.55,6.45000000000005,136,-128.391675,53.63
"Paludella squarrosa","Q95",6.25000000000006,7.7,0.267000007629395,1222.2,21.425,-5.24999999999994,41.3,15.7500000000001,4.95000000000005,15.85,-1.84999999999997,1540.3,190.175,75.1,49.8,507.1,252.375,430.675,424.175,151.4,79.0799999999999,3.97999999999993,167.7,205.4,2554,332,138,208.849999999999,651.05,11.85,263.799999999999,33.5968,69.0318
"Paludella squarrosa","range",11.875,3.1,0.115000009536743,608.975,9.67499999999998,19.5,18.6,17.875,19.4,7.89999999999998,18.7,945.875,109.675,52.5,27.6,289.825,174.55,225.175,332.05,116.08,80.4799999999999,63.5599999999999,100.9,84.3999999999996,1689.4,62,61,137.849999999999,407.5,5.39999999999998,127.799999999999,161.988475,15.4018
"Paludella squarrosa","optimum",0.28,6.2,0.2,925.9,17.71,-14.77,32,12.91,-6.09,13.1,-11.31,750.5,103.8,35.1,35.5,275.6,114.6,281.3,134,51.9,23.4,-25.3,82,156,1551.1,290,108,129,-28.5,10.41,182,15.563,67.321
"Papaver lapponicum","mean",-9.7,5.5,0.141,1223.9,11.82,-27.41,39.2,4.7,-19.84,6.71,-24.09,559.2,91.1,22.7,53.6,235.4,76.1,221.6,92,46.1,12.6,-40.4,86.5,191,689,261,148,70,38755185.5,6.54,114,-48.412,69.892
"Papaver lapponicum","median",-10.45,5.3,0.13400000333786,1247.45,12.45,-28.15,39.6,5.55000000000001,-20.15,6.85000000000002,-24.65,456.9,76.9,15.3,55.3,199.35,54.45,181.15,63.25,35.6,4.9,-48,82.3,189,658.1,261,151,72,182.9,6.75000000000006,113,-81.54165,69.46725
"Papaver lapponicum","Q05",-16.65,3.8,0.102999997138977,841.925,4.96000000000005,-36.35,28.9,-3.03999999999995,-32.45,1.45000000000005,-32.95,212.58,41.11,6.3,24.305,103.605,21.2,94.105,21.4,7.7,-12.9,-75.8,62.4,167,160.685,233,121.95,22.8,43.9,2.73000000000005,68,-159.93066,63.640515
"Papaver lapponicum","Q95",-1.64999999999998,7.3,0.187000000476837,1574.89,17.05,-15.95,50.095,10.7500000000001,-5.44999999999999,11.55,-12.85,1133.98,168.78,55.795,85.2,435.345,175.485,430.665,217.175,106.2,55.5,16.1,127.3,223,1287.985,286.05,168,109,429496729.5,9.95000000000005,163,103.179065,79.408645
"Papaver lapponicum","range",15,3.5,0.0840000033378601,732.965,12.09,20.4,21.195,13.79,27,10.1,20.1,921.4,127.67,49.495,60.895,331.74,154.285,336.56,195.775,98.5,68.4,91.9,64.9,56,1127.3,53.05,46.05,86.2,429496685.6,7.21999999999999,95,263.109725,15.76813
"Papaver lapponicum","optimum",-10.48,5.3,0.125,1262.1,14.05,-27.28,40.2,5.8,-29.7,6.94,-24.07,278.5,53.3,9.9,33.3,134.6,32.5,121.8,34.3,20.7,-5.2,-57.7,80.9,187,616.9,261,154,72,-107.4,7.45,111,-137.209,67.891
"Papaver macounii","mean",-7.23,6.2,0.16,1199.6,13.98,-24.74,38.7,7.62,-14.01,8.78,-21.15,606.7,116.9,20.1,66.1,297.8,69.3,278.6,90.2,49.1,11.1,-49.1,98.2,177,924.7,266,136,88,2445230.1,7.76,132,-147.738,66.296
"Papaver macounii","median",-7.34999999999997,6.4,0.160000002384186,1219.3,14.2500000000001,-25.75,39.4,7.85000000000002,-14.05,8.75000000000006,-22.05,587.1,115.1,17.2,66.5,294,62.4,277.6,78,40,7.95,-51,90.15,174,891.9,264,136.5,87,269.5,7.85000000000002,130,-150.28,65.88
"Papaver macounii","Q05",-10.7499999999999,4,0.122000002861023,913.63,8.48000000000004,-30.35,29.06,2.75000000000006,-24.95,4.45000000000005,-26.75,220.15,49.13,6.8,38.13,125.09,21.43,110.7,23.08,7.25,-10.775,-67.7,64.225,151,421.57,254,114,58,105.99,4.06500000000002,106,-170.16362,61.34051
"Papaver macounii","Q95",-1.84999999999997,8,0.201999998092651,1505.92,18.62,-18.15,47.84,12.65,-4.84999999999997,13.05,-14.28,1073.89,196.84,41.94,87.5,502.25,135.66,470.69,198.15,118.325,46.775,-23.75,153.3,205.9,1479.65,281,152,124.85,472.3,11.15,166,-134.71525,70.63307
"Papaver macounii","range",8.89999999999998,4,0.0799999952316284,592.29,10.14,12.2,18.78,9.89999999999998,20.1,8.59999999999997,12.47,853.74,147.71,35.14,49.37,377.16,114.23,359.99,175.07,111.075,57.55,43.95,89.075,54.9,1058.08,27,38,66.85,366.31,7.08500000000002,60,35.44837,9.29255999999999
"Papaver macounii","optimum",-10.31,6.5,0.144,1255.8,14.47,-26.96,40.5,8.91,-13.86,8.93,-24.13,576.6,116.2,12,76.3,295.5,42.2,295.5,48.4,29,7.6,-56.7,80.1,172,785.9,262,144,87,-26.3,8.07,117,-141.723,64.934
"Papaver radicatum","mean",-5.73,4.9,0.18,858.8,9.35,-19.34,28.7,-0.63,-8.79,5.83,-15.78,839.5,109.8,36.5,38,296.6,127,226.6,206.8,74.5,30.2,-38.2,112.6,200,693.6,268,140,77,132831098.5,5.85,135,-30.408,69.149
"Papaver radicatum","median",-6.24999999999994,4.5,0.164999997615814,790,9.90000000000003,-19.15,26.5,1.15000000000003,-5.34999999999997,5.85000000000002,-15.65,675.5,93.3,27.9,31.3,247.45,100.8,199.05,151.95,51.3,16.95,-42.8,99.4,199,586.5,264,151,69,361.1,5.85000000000002,118,-18.813,68.5882
"Papaver radicatum","Q05",-15.85,2.8,0.102999997138977,377.225,2.45000000000005,-35.325,13.6,-16.05,-31.75,0.850000000000023,-32.15,232.075,42,6.9,21.4,110.625,24.1,74.3,24.925,14.8,-9.6,-72.5,65.555,157.95,109.26,234,94,16,35.75,2.05000000000001,70,-152.077475,56.920825
"Papaver radicatum","Q95",3.35000000000002,7.6,0.271750003099442,1458.35,16.2500000000001,-3.97499999999998,46.1,9.85000000000002,6.85000000000002,11.2500000000001,-1.24999999999994,1919.375,228.775,87.275,72.2,635.2,304.275,460.85,562.275,193.6,109.6,10.9349999999999,202.335,247,1546.4,324,168,156,429496729.5,9.595,240,64.2107,80.026525
"Papaver radicatum","range",19.2,4.8,0.168750005960464,1081.125,13.8,31.35,32.5,25.9,38.6,10.4,30.9,1687.3,186.775,80.375,50.8,524.575,280.175,386.55,537.35,178.8,119.2,83.4349999999999,136.78,89.05,1437.14,90,74,140,429496693.75,7.54499999999999,170,216.288175,23.1057
"Papaver radicatum","optimum",-7.89,4.1,0.159,758.5,11.08,-19.59,26.2,2.05,-5.03,2.62,-16.07,455.5,54.4,21.2,28.1,148,75.3,112.3,138,40.8,6,-49.2,90.4,198,239.5,255,161,66,238440.5,6.02,94,15.5,78.53
"Pappochroma nitidum","mean",5.29,9.3,0.402,490.4,18.5,-4.64,23.1,0.39,9.52,11.63,-0.99,1478.9,172.6,80.6,25,490.3,256.8,293.9,482.1,123.6,36.2,-65.6,189.1,313,2021.2,158,240,204,668.1,8.47,290,147.792,-36.609
"Pappochroma nitidum","median",5.15000000000003,9.2,0.401999998092651,492.05,18.35,-4.59999999999997,23.2,-0.0499999999999545,9.05000000000001,11.4,-1.04999999999995,1558.25,182.7,82.95,24.15,517.65,262.1,295.1,498.55,132.2,42.4,-64.4,188,322,1958.2,158,241,191.5,634,8.45000000000005,284.5,148.25985,-36.51805
"Pappochroma nitidum","Q05",3.75000000000006,8.9,0.378849996328354,451.325,17.15,-6.64999999999998,22,-1.44999999999999,6.93500000000004,10.2500000000001,-2.74999999999994,1035.665,106.81,59.485,18.2,312.355,197.305,230.185,302.845,63.715,-2.745,-89.12,148.085,249.65,1619.75,141.15,217,154.85,502.075,7.83500000000003,251.7,146.75949,-37.24456
"Pappochroma nitidum","Q95",7.25000000000006,9.915,0.420149984359741,514.99,20.45,-2.53499999999996,24,2.99500000000004,12.48,13.55,0.850000000000023,1773.76,218.36,98.775,32.6,626.88,308,378.765,626.88,165.615,62.345,-39.355,227.19,349,2629.715,178,256.85,313.15,965.535,9.05000000000001,365,148.767465,-35.71394
"Pappochroma nitidum","range",3.5,1.015,0.0412999880313873,63.665,3.30000000000001,4.11500000000002,2,4.44500000000003,5.545,3.29999999999995,3.59999999999997,738.095,111.55,39.29,14.4,314.525,110.695,148.58,324.035,101.9,65.09,49.765,79.105,99.35,1009.965,36.85,39.85,158.3,463.46,1.21499999999998,113.3,2.00797499999999,1.53061999999999
"Pappochroma nitidum","optimum",5.02,9.2,0.403,481.2,18.22,-4.47,22.7,-0.85,8.71,11.23,-1.1,1657.3,200.6,84.9,21.3,572.6,263.4,297.4,577.7,153.1,51.1,-63.1,215.9,328,1889,158,240,186,610.6,8.44,283,148.365,-36.423
"Parasenecio auriculata","mean",2.37,8.1,0.196,1142,21.08,-19.64,40.7,15.66,-11.6,16.36,-12.93,1291.1,235.1,34.9,64.4,613.9,127.2,586,142.2,130.4,42.2,-14.1,144.5,133,2431.1,303,94,176,901,12.55,222,136.994,45.307
"Parasenecio auriculata","median",2.55000000000001,8.8,0.197000002861023,1140.2,21.95,-20.75,41,16.7500000000001,-11.55,17.05,-13.05,1094.4,184.1,19.5,66.1,496.8,77.6,473.5,77.6,94.7,29,-17.1,107,126,2453.7,304,95,173,711.9,13.05,213,134.7834,43.7083
"Parasenecio auriculata","Q05",-3.94999999999999,2,0.135000002384186,403.5,10.95,-31.95,13.3,7.25000000000006,-25.25,8.85000000000002,-25.45,577.7,111.6,5,24.6,296.9,21,271.6,21,15.7,-12.9,-58.9,52.4,90.95,1294.3,277.6,60.6,106,432.2,6.65000000000003,166,127.0747,37.2017
"Parasenecio auriculata","Q95",9.45000000000005,11,0.242000007629395,1653.1,25.45,-2.64999999999998,54.3,20.65,3.35000000000002,21.05,0.0500000000000114,2402,507.1,96.7,95.9,1283.5,332.9,1176.3,390.7,373.1,131.9,46.5,362.9,189.25,3728.2,345,119.4,249,1836.9,15.05,311,172.9,53.8817
"Parasenecio auriculata","range",13.4,9,0.107000005245209,1249.6,14.5,29.3,41,13.4,28.6,12.2,25.5,1824.3,395.5,91.7,71.3,986.6,311.9,904.7,369.7,357.4,144.8,105.4,310.5,98.2999999999999,2433.9,67.4,58.8,143,1404.7,8.39999999999998,145,45.8253,16.68
"Parasenecio auriculata","optimum",3.43,9.6,0.198,994.4,22.18,-15.55,36.8,17.26,-9.03,17.23,-9.25,747.2,152.5,12.7,83.1,398.6,49,388.7,50.6,49.5,2.2,-19.6,92.7,122,2536.2,299,99,165,596.6,13.22,200,129.518,43.153
"Parmelia omphalodes","mean",5.67,5.4,0.26,573.6,16.97,-4.71,21.7,7.06,4.44,13.28,-1.3,1415.7,174.1,69.8,29.2,480.8,227.2,329.3,386.6,132.5,57.3,-24,156.5,142,2501.9,303,89,259,3719129.6,9.16,297,-5.14,57.268
"Parmelia omphalodes","median",6.95000000000005,5.6,0.249000000953674,533.2,16.85,-3.24999999999994,21,6.75000000000006,6.75000000000006,13.55,0.150000000000034,1224.65,146.5,64.1,27.6,406.8,212.75,294.55,316.95,103.8,40.05,-28.15,131.7,136,2609.45,324,81,253,885.3,9.15000000000003,324,-1.6046,57.97915
"Parmelia omphalodes","Q05",-3.75499999999994,2.2,0.145950003862381,292.39,11.55,-19.955,10.9,0.445000000000049,-10.85,8.15000000000003,-15.15,594.385,74.795,23.3,16.2,203.495,84.795,171.695,107.095,33.7,-7.3,-74.205,79.7,58,937.355,231.25,53,84,293.06,6.05000000000001,148,-92.13942,45.409955
"Parmelia omphalodes","Q95",9.95000000000005,8.8,0.355999994277954,1056.74,21.45,4.05000000000001,36.5,15.55,14.05,16.55,5.95000000000005,2775.6,348.91,127.9,48.0049999999999,955.449999999999,410.705,572.91,872.079999999999,308,170.415,40.4,284.4,216,3640.53,353,144,365,2565.89,11.85,365,20.38353,67.530555
"Parmelia omphalodes","range",13.705,6.6,0.210049990415573,764.349999999999,9.90000000000003,24.005,25.6,15.105,24.9,8.39999999999998,21.1,2181.215,274.115,104.6,31.8049999999999,751.954999999999,325.91,401.215,764.984999999999,274.3,177.715,114.605,204.7,158,2703.175,121.75,91,281,2272.83,5.80000000000001,217,112.52295,22.1206
"Parmelia omphalodes","optimum",7.99,5.8,0.237,397.5,16.18,-0.06,16.9,6.53,9.41,13.42,3.17,912.6,108.6,51.2,25.3,294,162.5,257.1,199.2,76.7,22.1,-35.8,120.9,123,2591.7,336,70,365,-357.3,11.3,365,-4.284,59.105
"Parmelia saxatilis","mean",6.68,5.7,0.248,615.1,19,-4.23,23.2,9.91,4.15,14.83,-0.86,1162.6,140.3,56.9,26.7,387.4,188.7,296.5,298.8,101.6,36.5,-37.6,139.2,126,2678.8,309,79,255,726259,10.07,297,7.949,57.142
"Parmelia saxatilis","median",6.85000000000002,5.9,0.240000009536743,630.3,19.65,-4.14999999999998,23.8,10.35,3.55000000000001,15.35,-0.849999999999966,890.9,101.9,46.5,27.3,279.6,162,248.8,205.9,65.3,14.7,-44.9,113.5,124,2616.9,329,76,223,662.9,10.35,283,10.5518,58.742
"Parmelia saxatilis","Q05",1.75000000000006,2.8,0.162000000476837,366,14.35,-12.2499999999999,13.9,0.850000000000023,-4.04999999999995,11.15,-8.04999999999995,597.4,70,29.7,13.9,195.7,96.5,184.4,119.7,32.7,-11.7,-74.2,85.6,53,1528.1,27.15,52,125,401.5,7.65000000000003,198,-5.7097,46.41
"Parmelia saxatilis","Q95",10.05,8.3,0.346000003814697,824.9,22.05,2.45000000000005,30.4,16.15,12.55,17.15,5.15000000000003,2652.2,334,117.4,36.5,915.6,382.7,544.7,819.6,294.205,159.7,25.8,279.805,192.55,3699.9,355,109,365,2221.9,11.85,365,24.2621,63.6485
"Parmelia saxatilis","range",8.29999999999995,5.5,0.18400000333786,458.9,7.69999999999999,14.7,16.5,15.3,16.6,6,13.2,2054.8,264,87.7,22.6,719.9,286.2,360.3,699.9,261.505,171.4,100,194.205,139.55,2171.8,327.85,57,240,1820.4,4.19999999999999,167,29.9718,17.2385
"Parmelia saxatilis","optimum",6.52,6.6,0.233,716.1,20.86,-4.91,21.8,15.75,1.08,15.8,-1.84,708.7,85.8,34.1,29.8,237.4,109.8,228.8,145.3,47.9,2.3,-55.6,100.6,117,2552.5,332,72,364,-115.5,11.37,365,6.082,59.229
"Parmelia sulcata","mean",7.86,6.7,0.262,693.3,21.67,-4.32,26,12.92,3.21,16.83,-0.91,861.5,101.6,44.1,24.8,283.2,151.5,246.2,200,60.1,7.2,-51.6,111.7,107,3134,310,72,276,706.1,11.24,308,6.583,53.178
"Parmelia sulcata","median",8.45000000000005,6.8,0.26800000667572,662.5,21.65,-3.34999999999997,25.4,15.2500000000001,3.45000000000005,16.85,0.150000000000034,781.5,87.9,40.9,23.4,246.8,140.8,234.3,173.8,49.6,1.1,-52.1,102.6,115,3187.5,327,74,267,649.8,10.95,319,10.9542,52.5
"Parmelia sulcata","Q05",3.15000000000003,3.7,0.174000000953674,440.54,17.65,-13.95,17.26,3.75000000000006,-4.78999999999995,13.95,-9.84999999999997,552.6,64.06,24.7,11.7,182.6,87.7,158.8,100.1,23.1,-21.35,-88.25,67.65,44,2126.88,28,40,163,357.7,8.75000000000006,213,-89.30506,45.7471
"Parmelia sulcata","Q95",10.65,9.2,0.344000005722046,1071.78,25.65,2.15000000000003,37.5,18.95,15.45,19.7500000000001,4.85000000000002,1500.3,192.54,80.3,44.64,534.58,266.38,403.12,412.8,144.8,58.2,-6.85,196.05,155,3914.5,355,99,365,1232.16,14.35,365,44.7804799999999,60.92472
"Parmelia sulcata","range",7.5,5.5,0.170000004768372,631.24,8,16.1,20.24,15.2,20.24,5.80000000000001,14.7,947.7,128.48,55.6,32.94,351.98,178.68,244.32,312.7,121.7,79.55,81.4,128.4,111,1787.62,327,59,202,874.46,5.59999999999997,152,134.08554,15.17762
"Parmelia sulcata","optimum",10.01,6.8,0.311,554.1,21.52,0.23,21.8,16.72,5.96,17.02,3.03,697.4,86.2,33.8,29.4,242,109.4,239.5,219.7,50.8,-0.2,-51.1,101.7,123,3714.3,329,86,365,440.5,10.28,365,6.08,52.093
"Parnassia palustris","mean",3.13,7.6,0.273,736.4,17.46,-10.71,28.2,9.26,-1.7,12.68,-6.17,1323.1,169.1,64.6,33.1,467.5,218.2,408.9,283.5,105.2,49.6,-13.4,118.6,156,1967.1,303,95,168,2150090.8,9.59,231,1.685,53.675
"Parnassia palustris","median",2.85000000000002,8,0.288000011444092,701,17.15,-10.85,28.2,10.45,-2.84999999999997,12.45,-6.14999999999998,1261.3,157.1,57.4,30.1,435.9,199.1,355.5,235.1,90.1,42.9,-17.9,99.6,158,1808.6,305,98,147,590.6,9.65000000000003,215,10.755,51.0934
"Parnassia palustris","Q05",-2.44999999999999,3.6,0.164999997615814,414.71,12.65,-21.95,16.5,-2.74999999999994,-13.35,8.45000000000005,-17.35,511.84,78.4,14.17,14.4,213.1,53.61,176.34,62.5,21.5,-16.36,-82.03,64.6,98,1023.09,278,56,80,274.31,6.35000000000002,161,-120.68476,42.84231
"Parnassia palustris","Q95",9.65000000000003,10.3,0.35,1213.46,22.95,0.950000000000045,42.4,16.7500000000001,11.55,17.2500000000001,3.65000000000003,2396.87,295.63,134.33,66.7,833.33,443.82,760.6,623.45,232.23,135.53,68.6900000000001,234.13,210,3554.79,339,126,365,1458.02,12.62,365,47.37914,68.03905
"Parnassia palustris","range",12.1,6.7,0.185000002384186,798.75,10.3,22.9,25.9,19.5,24.9,8.80000000000001,21,1885.03,217.23,120.16,52.3,620.23,390.21,584.26,560.95,210.73,151.89,150.72,169.53,112,2531.7,61,70,285,1183.71,6.26999999999999,204,168.0639,25.19674
"Parnassia palustris","optimum",1.32,9.6,0.333,692.6,15.54,-10.57,28.6,11.22,-4.23,11.92,-6.1,794.6,102.5,39.6,27.7,278.2,124.5,278.2,155,54.6,21.7,-32.6,85.6,160,1467.6,303,106,131,-135,9.9,196,10.675,47.022
"Paronychia pulvinata","mean",-2.31,12.9,0.344,873,18.37,-18.97,37.3,6.81,-12.31,9.51,-12.8,939.2,124.7,47,33.7,329.1,153.5,316.8,154.8,37.1,-1.3,-67.4,104.5,196,1090.3,281,133,80,264.7,7.69,150,-106.247,39.386
"Paronychia pulvinata","median",-2.54999999999995,12.8,0.349500000476837,870,18.15,-19.15,37.1,7.55000000000001,-12.95,9.35000000000002,-13.1,922.9,124.85,46.75,31.55,330.35,151.4,317,152.35,34.95,-0.6,-65.45,102.1,200,1028.7,280,135,76,247.45,7.75000000000006,146,-105.77845,39.63945
"Paronychia pulvinata","Q05",-4.67999999999995,11.5,0.309349991083145,801.335,15.85,-22.15,35.035,-4.61499999999997,-15.35,6.88500000000003,-15.35,724.945,89.64,24.355,17.005,248.805,80.075,246.7,80.075,4.935,-25.825,-106.795,82.2,163.7,718.905,271,116,42,143.69,4.78500000000004,126.35,-110.032315,36.59011
"Paronychia pulvinata","Q95",0.775000000000048,14.265,0.374300000667572,967.275,21.05,-15.485,40.1,11.18,-9.05499999999997,12.18,-9.54999999999995,1197.95,182.99,74.965,64.96,453.985,243.4,453.88,243.4,70.995,26.155,-34.405,136.65,227.65,1521.77,292.7,145.4,122,452.96,10.15,179.6,-105.06666,40.79936
"Paronychia pulvinata","range",5.455,2.765,0.0649500095844269,165.94,5.19999999999999,6.665,5.065,15.795,6.29499999999999,5.29500000000001,5.80000000000001,473.005,93.35,50.61,47.955,205.18,163.325,207.18,163.325,66.06,51.98,72.39,54.45,63.95,802.865,21.7,29.4,80,309.27,5.36499999999999,53.25,4.965655,4.20925
"Paronychia pulvinata","optimum",-2.12,12.8,0.355,868.2,18.18,-19.2,36.7,7.13,-13.25,9.32,-13.17,868.5,129.8,44.2,30.3,338.2,140.6,325.7,140.7,29.7,-2.8,-62.2,100.8,203,1011.2,280,136,74,219.6,7.78,144,-105.663,39.727
"Parrya arctica","mean",-13.99,5.3,0.118,1407.6,10.66,-33.58,44.2,2.76,-29.34,4.88,-30.32,276.6,53.6,9.4,62.8,135.7,30.8,121.4,31.7,19.7,-5,-57.8,77.5,195,455.6,250,158,53,12404320.7,5.12,93,-110.376,72.181
"Parrya arctica","median",-14.45,5.3,0.117999994754791,1420.4,11.05,-33.75,44.7,2.65000000000003,-29.95,4.85000000000002,-30.45,262.6,51.4,8.8,63.1,128.9,28.5,114.6,29.5,18.35,-5,-57,74.6,192,446.8,252,158,59,85,5.15000000000003,95,-112.59,72.25
"Parrya arctica","Q05",-16.49,3.7,0.0990000009536743,1237.16,5.45000000000005,-36.75,37.26,-1.46999999999998,-33.07,2.03000000000002,-33.25,213.5,40.4,6.9,50.1,103.82,22.76,92.2,23.38,11.85,-11.925,-73.225,65.4,179.4,184.4,235,149,17.4,33.18,1.95000000000005,72.8,-125.0174,68.58864
