"usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","species","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","synonym","class","acceptedUsageKey","verbatim_name","verbatim_index","verbatim_genus","accepted_name"
6446462,"Solidago virgaurea L.","Solidago virgaurea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Solidago","Solidago virgaurea",6,7707728,220,414,3065,5388868,6446462,FALSE,"Magnoliopsida",NA,"Solidago virgaurea",95,"Solidago","Solidago virgaurea"
6606867,"Cladonia uncialis (L.) Weber ex F.H.Wigg.","Cladonia uncialis","SPECIES","ACCEPTED",98,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia uncialis",5,95,180,1048,8328,2607519,6606867,FALSE,"Lecanoromycetes",NA,"Cladonia uncialis",96,"Cladonia","Cladonia uncialis"
2683092,"Polytrichum juniperinum Hedw.","Polytrichum juniperinum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Polytrichales","Polytrichaceae","Polytrichum","Polytrichum juniperinum",6,35,12259753,620,4669,2683053,2683092,FALSE,"Polytrichopsida",NA,"Polytrichum juniperinum",98,"Polytrichum","Polytrichum juniperinum"
2601144,"Peltigera canina (L.) Willd.","Peltigera canina","SPECIES","ACCEPTED",98,"EXACT","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera canina",5,95,180,1055,8373,2601137,2601144,FALSE,"Lecanoromycetes",NA,"Peltigera canina",99,"Peltigera","Peltigera canina"
2601156,"Peltigera scabrosa Th.Fr.","Peltigera scabrosa","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera scabrosa",5,95,180,1055,8373,2601137,2601156,FALSE,"Lecanoromycetes",NA,"Peltigera scabrosa",100,"Peltigera","Peltigera scabrosa"
4277323,"Anastrophyllum minutum (Schreb. ex Cranz) R.M.Schust.","Anastrophyllum minutum","SPECIES","SYNONYM",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Anastrophyllaceae","Sphenolobus","Sphenolobus minutus",6,9,126,381,2292,2689420,2689422,TRUE,"Jungermanniopsida",2689422,"Anastrophyllum minutum",101,"Anastrophyllum","Sphenolobus minutus"
2607650,"Cladonia mitis Sandst.","Cladonia mitis","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia mitis",5,95,180,1048,8328,2607519,2607650,FALSE,"Lecanoromycetes",NA,"Cladonia mitis",102,"Cladonia","Cladonia mitis"
7246667,"Cladonia amaurocraea (Flörke) Schaer.","Cladonia amaurocraea","SPECIES","ACCEPTED",95,"FUZZY","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia amaurocraea",5,95,180,1048,8328,2607519,7246667,FALSE,"Lecanoromycetes",NA,"Cladonia amaurocrea",103,"Cladonia","Cladonia amaurocraea"
11022613,"Cladonia crispata (Ach.) Flot.","Cladonia crispata","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia crispata",5,95,180,1048,8328,2607519,11022613,FALSE,"Lecanoromycetes",NA,"Cladonia crispata",104,"Cladonia","Cladonia crispata"
3390596,"Cladonia cucullata S.Hammer","Cladonia cucullata","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia cucullata",5,95,180,1048,8328,2607519,3390596,FALSE,"Lecanoromycetes",NA,"Cladonia cucullata",105,"Cladonia","Cladonia cucullata"
2601141,"Peltigera leucophlebia (Nyl.) Gyeln.","Peltigera leucophlebia","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera leucophlebia",5,95,180,1055,8373,2601137,2601141,FALSE,"Lecanoromycetes",NA,"Peltigera leucophlebia",106,"Peltigera","Peltigera leucophlebia"
2680053,"Tomentypnum nitens (Hedw.) Loeske","Tomentypnum nitens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Amblystegiaceae","Tomentypnum","Tomentypnum nitens",6,35,327,617,4650,2673198,2680053,FALSE,"Bryopsida",NA,"Tomentypnum nitens",107,"Tomentypnum","Tomentypnum nitens"
11068129,"Thamnolia vermicularis (Sw.) Schaer.","Thamnolia vermicularis","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Pertusariales","Icmadophilaceae","Thamnolia","Thamnolia vermicularis",5,95,180,1051,8372,9535180,11068129,FALSE,"Lecanoromycetes",NA,"Thamnolia vermicularis",109,"Thamnolia","Thamnolia vermicularis"
2722383,"Carex bigelowii Torr. ex Schwein.","Carex bigelowii","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex bigelowii",6,7707728,196,1369,7708,2721893,2722383,FALSE,"Liliopsida",NA,"Carex bigelowii",110,"Carex","Carex bigelowii"
12220710,"Cladonia cornuta (L.) Baumg.","Cladonia cornuta","SPECIES","ACCEPTED",98,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia cornuta",5,95,180,1048,8328,2607519,12220710,FALSE,"Lecanoromycetes",NA,"Cladonia cornuta",111,"Cladonia","Cladonia cornuta"
9427869,"Lophozia serpens (Dumort.) Dumort.","Lophozia serpens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Lophoziaceae","Lophozia","Lophozia serpens",6,9,126,381,3229887,2689209,9427869,FALSE,"Jungermanniopsida",NA,"Lophozia serpens",112,"Lophozia","Lophozia serpens"
10998654,"Psoroma hypnorum (Vahl) Gray","Psoroma hypnorum","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Peltigerales","Pannariaceae","Psoroma","Psoroma hypnorum",5,95,180,1055,4119,2599883,10998654,FALSE,"Lecanoromycetes",NA,"Psoroma hypnorum",113,"Psoroma","Psoroma hypnorum"
2688369,"Lycopodium annotinum L.","Lycopodium annotinum","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Lycopodiales","Lycopodiaceae","Spinulum","Spinulum annotinum",6,7707728,245,421,6725,9792913,3992189,TRUE,"Lycopodiopsida",9707050,"Lycopodium annotinum",114,"Lycopodium","Spinulum annotinum"
8059811,"Deschampsia cespitosa (L.) P.Beauv.","Deschampsia cespitosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Deschampsia","Deschampsia cespitosa",6,7707728,196,1369,3073,2703131,8059811,FALSE,"Liliopsida",NA,"Deschampsia cespitosa",115,"Deschampsia","Deschampsia cespitosa"
2605433,"Cetraria nivalis (L.) Ach.","Cetraria nivalis","SPECIES","SYNONYM",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Nephromopsis","Nephromopsis nivalis",5,95,180,1048,8305,6607767,10375240,TRUE,"Lecanoromycetes",10375240,"Cetraria nivalis",116,"Cetraria","Nephromopsis nivalis"
2607695,"Cladonia pyxidata (L.) Hoffm.","Cladonia pyxidata","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia pyxidata",5,95,180,1048,8328,2607519,2607695,FALSE,"Lecanoromycetes",NA,"Cladonia pyxidata",117,"Cladonia","Cladonia pyxidata"
5261197,"Alectoria nigricans (Ach.) Nyl.","Alectoria nigricans","SPECIES","SYNONYM",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Gowardia","Gowardia nigricans",5,95,180,1048,8305,8390452,7772359,TRUE,"Lecanoromycetes",7772359,"Alectoria nigricans",118,"Alectoria","Gowardia nigricans"
4107552,"Alopecurus magellanicus Lam.","Alopecurus magellanicus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Alopecurus","Alopecurus magellanicus",6,7707728,196,1369,3073,2705236,4107552,FALSE,"Liliopsida",NA,"Alopecurus magellanicus",120,"Alopecurus","Alopecurus magellanicus"
2700974,"Luzula wahlenbergii Rupr.","Luzula wahlenbergii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Juncaceae","Luzula","Luzula wahlenbergii",6,7707728,196,1369,5353,2700604,2700974,FALSE,"Liliopsida",NA,"Luzula wahlenbergii",121,"Luzula","Luzula wahlenbergii"
2704207,"Poa arctica R.Br.","Poa arctica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Poa","Poa arctica",6,7707728,196,1369,3073,2704173,2704207,FALSE,"Liliopsida",NA,"Poa arctica",122,"Poa","Poa arctica"
5372778,"Salix polaris Wahlenb.","Salix polaris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix polaris",6,7707728,220,1414,6664,3039576,5372778,FALSE,"Magnoliopsida",NA,"Salix polaris",123,"Salix","Salix polaris"
2704899,"Calamagrostis stricta (Timm) Koeler","Calamagrostis stricta","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Calamagrostis","Calamagrostis stricta",6,7707728,196,1369,3073,2704858,2704899,FALSE,"Liliopsida",NA,"Calamagrostis stricta",126,"Calamagrostis","Calamagrostis stricta"
5289773,"Dupontia fisheri R.Br.","Dupontia fisheri","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Dupontia","Dupontia fisheri",6,7707728,196,1369,3073,2703446,5289773,FALSE,"Liliopsida",NA,"Dupontia fisheri",127,"Dupontia","Dupontia fisheri"
2730240,"Eriophorum scheuchzeri Hoppe","Eriophorum scheuchzeri","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Eriophorum","Eriophorum scheuchzeri",6,7707728,196,1369,7708,2730118,2730240,FALSE,"Liliopsida",NA,"Eriophorum scheuchzeri",128,"Eriophorum","Eriophorum scheuchzeri"
5384620,"Stellaria longipes Goldie","Stellaria longipes","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria longipes",6,7707728,220,422,2518,3085667,5384620,FALSE,"Magnoliopsida",NA,"Stellaria longipes",129,"Stellaria","Stellaria longipes"
3085444,"Cerastium arcticum Lange","Cerastium arcticum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium arcticum",6,7707728,220,422,2518,2873815,3085444,FALSE,"Magnoliopsida",NA,"Cerastium arcticum",130,"Cerastium","Cerastium arcticum"
2700680,"Luzula nivalis (Laest.) Spreng.","Luzula nivalis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Juncaceae","Luzula","Luzula nivalis",6,7707728,196,1369,5353,2700604,2700680,FALSE,"Liliopsida",NA,"Luzula nivalis",131,"Luzula","Luzula nivalis"
3032869,"Saxifraga cernua L.","Saxifraga cernua","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Saxifragales","Saxifragaceae","Saxifraga","Saxifraga cernua",6,7707728,220,7219248,2402,2987833,3032869,FALSE,"Magnoliopsida",NA,"Saxifraga cernua",136,"Saxifraga","Saxifraga cernua"
2706312,"Arctagrostis latifolia (R.Br.) Griseb.","Arctagrostis latifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Arctagrostis","Arctagrostis latifolia",6,7707728,196,1369,3073,2706311,2706312,FALSE,"Liliopsida",NA,"Arctagrostis latifolia",137,"Arctagrostis","Arctagrostis latifolia"
7461679,"Artemisia arctica (Besser) Leonova","Artemisia arctica","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Artemisia","Artemisia arctica",6,7707728,220,414,3065,3120641,7461679,FALSE,"Magnoliopsida",NA,"Artemisia arctica",138,"Artemisia","Artemisia arctica"
6017628,"Dactylina arctica (Richardson) Nyl.","Dactylina arctica","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Dactylina","Dactylina arctica",5,95,180,1048,8305,2590777,6017628,FALSE,"Lecanoromycetes",NA,"Dactylina arctica",142,"Dactylina","Dactylina arctica"
2703136,"Deschampsia caespitosa P.Beauv.","Deschampsia caespitosa","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Deschampsia","Deschampsia cespitosa",6,7707728,196,1369,3073,2703131,8059811,TRUE,"Liliopsida",7226886,"Deschampsia caespitosa",143,"Deschampsia","Deschampsia cespitosa"
5364129,"Dryas integrifolia Vahl","Dryas integrifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Dryas","Dryas integrifolia",6,7707728,220,691,5015,3000739,5364129,FALSE,"Magnoliopsida",NA,"Dryas integrifolia",144,"Dryas","Dryas integrifolia"
2730127,"Eriophorum angustifolium Honck.","Eriophorum angustifolium","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Eriophorum","Eriophorum angustifolium",6,7707728,196,1369,7708,2730118,2730127,FALSE,"Liliopsida",NA,"Eriophorum angustifolium",145,"Eriophorum","Eriophorum angustifolium"
3088323,"Petasites frigidus (L.) Fr.","Petasites frigidus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Petasites","Petasites frigidus",6,7707728,220,414,3065,10717129,3088323,FALSE,"Magnoliopsida",NA,"Petasites frigidus",147,"Petasites","Petasites frigidus"
7395841,"Polygonum bistorta Garcke","Polygonum bistorta","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Polygonum","Polygonum bistorta",6,7707728,220,422,2416,2889077,7395841,FALSE,"Magnoliopsida",NA,"Polygonum bistorta",148,"Polygonum","Polygonum bistorta"
2673622,"Racomitrium lanuginosum (Hedw.) Brid.","Racomitrium lanuginosum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Grimmiales","Grimmiaceae","Racomitrium","Racomitrium lanuginosum",6,35,327,1337,8747,2673621,2673622,FALSE,"Bryopsida",NA,"Racomitrium lanuginosum",150,"Racomitrium","Racomitrium lanuginosum"
5373073,"Salix niphoclada Rydb.","Salix niphoclada","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix niphoclada",6,7707728,220,1414,6664,3039576,5373073,FALSE,"Magnoliopsida",NA,"Salix niphoclada",151,"Salix","Salix niphoclada"
5372987,"Salix planifolia Pursh","Salix planifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix planifolia",6,7707728,220,1414,6664,3039576,5372987,FALSE,"Magnoliopsida",NA,"Salix planifolia",152,"Salix","Salix planifolia"
5372935,"Salix rotundifolia Trautv.","Salix rotundifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix rotundifolia",6,7707728,220,1414,6664,3039576,5372935,FALSE,"Magnoliopsida",NA,"Salix rotundifolia",153,"Salix","Salix rotundifolia"
5404691,"Saussurea angustifolia (L.) DC.","Saussurea angustifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Saussurea","Saussurea angustifolia",6,7707728,220,414,3065,2752681,5404691,FALSE,"Magnoliopsida",NA,"Saussurea angustifolia",154,"Saussurea","Saussurea angustifolia"
3032811,"Saxifraga hirculus L.","Saxifraga hirculus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Saxifragales","Saxifragaceae","Saxifraga","Saxifraga hirculus",6,7707728,220,7219248,2402,2987833,3032811,FALSE,"Magnoliopsida",NA,"Saxifraga hirculus",155,"Saxifraga","Saxifraga hirculus"
3131077,"Senecio atropurpureus (Ledeb.) B.Fedtsch.","Senecio atropurpureus","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Tephroseris","Tephroseris integrifolia",6,7707728,220,414,3065,3130931,3130950,TRUE,"Magnoliopsida",4218758,"Senecio atropurpureus",156,"Senecio","Tephroseris integrifolia"
2964200,"Lupinus arcticus S.Watson","Lupinus arcticus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Lupinus","Lupinus arcticus",6,7707728,220,1370,5386,2963774,2964200,FALSE,"Magnoliopsida",NA,"Lupinus arcticus",163,"Lupinus","Lupinus arcticus"
2601181,"Nephroma arcticum (L.) Torss.","Nephroma arcticum","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Peltigerales","Nephromataceae","Nephroma","Nephroma arcticum",5,95,180,1055,8374,2601179,2601181,FALSE,"Lecanoromycetes",NA,"Nephroma arcticum",165,"Nephroma","Nephroma arcticum"
3045794,"Cardamine hyperborea O.E.Schulz","Cardamine hyperborea","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Cardamine","Cardamine digitata",6,7707728,220,7225535,3112,3045622,3045790,TRUE,"Magnoliopsida",3045790,"Cardamine hyperborea",168,"Cardamine","Cardamine digitata"
2605424,"Cetraria cucullata (Bellardi) Ach.","Cetraria cucullata","SPECIES","SYNONYM",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Nephromopsis","Nephromopsis cucullata",5,95,180,1048,8305,6607767,10307780,TRUE,"Lecanoromycetes",10307780,"Cetraria cucullata",169,"Cetraria","Nephromopsis cucullata"
2676100,"Philonotis fontana (Hedw.) Brid.","Philonotis fontana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Bartramiales","Bartramiaceae","Philonotis","Philonotis fontana",6,35,327,12239937,8737,2676069,2676100,FALSE,"Bryopsida",NA,"Philonotis fontana",171,"Philonotis","Philonotis fontana"
2888285,"Pyrola grandiflora Radius","Pyrola grandiflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Pyrola","Pyrola grandiflora",6,7707728,220,1353,2505,2888249,2888285,FALSE,"Magnoliopsida",NA,"Pyrola grandiflora",172,"Pyrola","Pyrola grandiflora"
7448051,"Saxifraga punctata Haw. ex Nyman, 1879","Saxifraga punctata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Saxifragales","Saxifragaceae","Saxifraga","Saxifraga punctata",6,7707728,220,7219248,2402,2987833,7448051,FALSE,"Magnoliopsida",NA,"Saxifraga punctata",173,"Saxifraga","Saxifraga punctata"
5286361,"Blepharostoma trichophyllum (L.) Dumort.","Blepharostoma trichophyllum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Blepharostomataceae","Blepharostoma","Blepharostoma trichophyllum",6,9,126,381,9250719,2689340,5286361,FALSE,"Jungermanniopsida",NA,"Blepharostoma trichophyllum",174,"Blepharostoma","Blepharostoma trichophyllum"
8164413,"Orthothecium chryseon (Schwägr.) Schimp.","Orthothecium chryseon","SPECIES","ACCEPTED",86,"FUZZY","Plantae","Bryophyta","Hypnales","Plagiotheciaceae","Orthothecium","Orthothecium chryseon",6,35,327,617,8752,2681921,8164413,FALSE,"Bryopsida",NA,"Orthotheceum chryseum",175,"Orthotheceum","Orthothecium chryseon"
3033243,"Anemone parviflora Michx.","Anemone parviflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Anemone","Anemone parviflora",6,7707728,220,399,2410,3016227,3033243,FALSE,"Magnoliopsida",NA,"Anemone parviflora",177,"Anemone","Anemone parviflora"
2882596,"Arctostaphylos rubra (Rehder & E.H.Wilson) Fernald","Arctostaphylos rubra","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos rubra",6,7707728,220,1353,2505,2882486,2882596,FALSE,"Magnoliopsida",NA,"Arctostaphylos rubra",178,"Arctostaphylos","Arctostaphylos rubra"
5343559,"Astragalus eucosmus B.L.Rob.","Astragalus eucosmus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Astragalus","Astragalus eucosmus",6,7707728,220,1370,5386,2933951,5343559,FALSE,"Magnoliopsida",NA,"Astragalus eucosmus",179,"Astragalus","Astragalus eucosmus"
2722582,"Carex krausei Boeckeler","Carex krausei","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex krausei",6,7707728,196,1369,7708,2721893,2722582,FALSE,"Liliopsida",NA,"Carex krausei",181,"Carex","Carex krausei"
2949263,"Hedysarum alpinum L.","Hedysarum alpinum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Hedysarum","Hedysarum alpinum",6,7707728,220,1370,5386,2960767,2949263,FALSE,"Magnoliopsida",NA,"Hedysarum alpinum",183,"Hedysarum","Hedysarum alpinum"
6372384,"Hedysarum mackenziei Richardson","Hedysarum mackenziei","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Hedysarum","Hedysarum boreale",6,7707728,220,1370,5386,2960767,2960863,TRUE,"Magnoliopsida",6372449,"Hedysarum mackenziei",184,"Hedysarum","Hedysarum boreale"
5361352,"Oxytropis borealis DC.","Oxytropis borealis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Oxytropis","Oxytropis borealis",6,7707728,220,1370,5386,2982894,5361352,FALSE,"Magnoliopsida",NA,"Oxytropis borealis",185,"Oxytropis","Oxytropis borealis"
5361536,"Oxytropis campestris (L.) DC.","Oxytropis campestris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Oxytropis","Oxytropis campestris",6,7707728,220,1370,5386,2982894,5361536,FALSE,"Magnoliopsida",NA,"Oxytropis campestris",186,"Oxytropis","Oxytropis campestris"
2679713,"Rhytidium rugosum (Hedw.) Kindb.","Rhytidium rugosum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Rhytidiaceae","Rhytidium","Rhytidium rugosum",6,35,327,617,4279441,2679712,2679713,FALSE,"Bryopsida",NA,"Rhytidium rugosum",187,"Rhytidium","Rhytidium rugosum"
3171716,"Pedicularis capitata Adams","Pedicularis capitata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Pedicularis","Pedicularis capitata",6,7707728,220,408,6651,3171670,3171716,FALSE,"Magnoliopsida",NA,"Pedicularis capitata",189,"Pedicularis","Pedicularis capitata"
4279903,"Campylium stellatum (Hedw.) Lange & C.E.O.Jensen","Campylium stellatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Amblystegiaceae","Campylium","Campylium stellatum",6,35,327,617,4650,2673109,4279903,FALSE,"Bryopsida",NA,"Campylium stellatum",190,"Campylium","Campylium stellatum"
5373017,"Salix alaxensis (Andersson) Coville","Salix alaxensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix alaxensis",6,7707728,220,1414,6664,3039576,5373017,FALSE,"Magnoliopsida",NA,"Salix alaxensis",191,"Salix","Salix alaxensis"
