"usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","species","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","class","acceptedUsageKey","synonym","verbatim_name","verbatim_index","verbatim_genus","accepted_name"
5281758,"Grimmia hartmanii Schimp.","Grimmia hartmanii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Grimmiales","Grimmiaceae","Grimmia","Grimmia hartmanii",6,35,327,1337,8747,2673623,5281758,"Bryopsida",NA,NA,"Grimmia hartmanii",1063,"Grimmia","Grimmia hartmanii"
8005654,"Thesium alpinum L.","Thesium alpinum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Santalales","Thesiaceae","Thesium","Thesium alpinum",6,7707728,220,934,4935842,2889786,8005654,"Magnoliopsida",NA,NA,"Thesium alpinum",1064,"Thesium","Thesium alpinum"
7471549,"Bucklandiella sudetica (Funck) Bedn.-Ochyra & Ochyra","Bucklandiella sudetica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Grimmiales","Grimmiaceae","Bucklandiella","Bucklandiella sudetica",6,35,327,1337,8747,4893368,7471549,"Bryopsida",NA,NA,"Bucklandiella sudetica",1065,"Bucklandiella","Bucklandiella sudetica"
2689330,"Calypogeia integristipula Steph.","Calypogeia integristipula","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Calypogeiaceae","Calypogeia","Calypogeia integristipula",6,9,126,381,2289,2689325,2689330,"Jungermanniopsida",NA,NA,"Calypogeia integristipula",1066,"Calypogeia","Calypogeia integristipula"
5281431,"Dicranella heteromalla (Hedw.) Schimp.","Dicranella heteromalla","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Dicranales","Dicranellaceae","Dicranella","Dicranella heteromalla",6,35,327,1335,10711629,2673509,5281431,"Bryopsida",NA,NA,"Dicranella heteromalla",1067,"Dicranella","Dicranella heteromalla"
5275044,"Athyrium filix-femina (L.) Roth","Athyrium filix-femina","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Polypodiales","Athyriaceae","Athyrium","Athyrium filix-femina",6,7707728,7228684,392,4922264,2650888,5275044,"Polypodiopsida",NA,NA,"Athyrium filix-femina",1069,"Athyrium","Athyrium filix-femina"
6027328,"Chaerophyllum hirsutum L.","Chaerophyllum hirsutum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Chaerophyllum","Chaerophyllum hirsutum",6,7707728,220,1351,6720,3034649,6027328,"Magnoliopsida",NA,NA,"Chaerophyllum hirsutum",1070,"Chaerophyllum","Chaerophyllum hirsutum"
8179794,"Dactylorhiza maculata (L.) Soó","Dactylorhiza maculata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asparagales","Orchidaceae","Dactylorhiza","Dactylorhiza maculata",6,7707728,196,1169,7689,2809736,8179794,"Liliopsida",NA,NA,"Dactylorhiza maculata",1071,"Dactylorhiza","Dactylorhiza maculata"
3006974,"Rosa pendulina L.","Rosa pendulina","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Rosa","Rosa pendulina",6,7707728,220,691,5015,8395064,3006974,"Magnoliopsida",NA,NA,"Rosa pendulina",1073,"Rosa","Rosa pendulina"
3170886,"Scrophularia nodosa L.","Scrophularia nodosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Scrophulariaceae","Scrophularia","Scrophularia nodosa",6,7707728,220,408,2390,3170861,3170886,"Magnoliopsida",NA,NA,"Scrophularia nodosa",1074,"Scrophularia","Scrophularia nodosa"
7430843,"Sciuro-hypnum starkei (Brid.) Ignatov & Huttunen","Sciuro-hypnum starkei","SPECIES","ACCEPTED",96,"FUZZY","Plantae","Bryophyta","Hypnales","Brachytheciaceae","Sciuro-hypnum","Sciuro-hypnum starkei",6,35,327,617,4651,8077181,7430843,"Bryopsida",NA,NA,"Sciuro-hypnum starkii",1075,"Sciuro-hypnum","Sciuro-hypnum starkei"
5412014,"Campanula trachelium L.","Campanula trachelium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Campanulaceae","Campanula","Campanula trachelium",6,7707728,220,414,8801,3161935,5412014,"Magnoliopsida",NA,NA,"Campanula trachelium",1076,"Campanula","Campanula trachelium"
7622549,"Sciuro-hypnum curtum (Lindb.) Ignatov","Sciuro-hypnum curtum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Brachytheciaceae","Sciuro-hypnum","Sciuro-hypnum curtum",6,35,327,617,4651,8077181,7622549,"Bryopsida",NA,NA,"Sciuro-hypnum curtum",1077,"Sciuro-hypnum","Sciuro-hypnum curtum"
7826351,"Ranunculus lanuginosus L.","Ranunculus lanuginosus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus lanuginosus",6,7707728,220,399,2410,3033294,7826351,"Magnoliopsida",NA,NA,"Ranunculus lanuginosus",1078,"Ranunculus","Ranunculus lanuginosus"
2689433,"Barbilophozia hatcheri (A.Evans) Loeske","Barbilophozia hatcheri","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Anastrophyllaceae","Barbilophozia","Barbilophozia hatcheri",6,9,126,381,2292,2689428,2689433,"Jungermanniopsida",NA,NA,"Barbilophozia hatcheri",1079,"Barbilophozia","Barbilophozia hatcheri"
2674871,"Paraleucobryum longifolium (Ehrh. ex Hedw.) Loeske","Paraleucobryum longifolium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Dicranales","Dicranaceae","Paraleucobryum","Paraleucobryum longifolium",6,35,327,1335,4635,2674869,2674871,"Bryopsida",NA,NA,"Paraleucobryum longifolium",1080,"Paraleucobryum","Paraleucobryum longifolium"
2675170,"Cynodontium strumiferum (Hedw.) Lindb.","Cynodontium strumiferum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Dicranales","Rhabdoweisiaceae","Cynodontium","Cynodontium strumiferum",6,35,327,1335,4641,2673499,2675170,"Bryopsida",NA,NA,"Cynodontium strumiferum",1081,"Cynodontium","Cynodontium strumiferum"
4276912,"Lophocolea heterophylla (Schrad.) Dumort.","Lophocolea heterophylla","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Lophocoleaceae","Lophocolea","Lophocolea heterophylla",6,9,126,381,6134,4276909,4276912,"Jungermanniopsida",NA,NA,"Lophocolea heterophylla",1083,"Lophocolea","Lophocolea heterophylla"
5283478,"Plagiothecium denticulatum (Hedw.) Schimp.","Plagiothecium denticulatum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Hypnales","Plagiotheciaceae","Plagiothecium","Plagiothecium denticulatum",6,35,327,617,8752,2679600,5283478,"Bryopsida",NA,NA,"Plagiothecium denticulatum",1084,"Plagiothecium","Plagiothecium denticulatum"
2752734,"Streptopus amplexifolius (L.) DC.","Streptopus amplexifolius","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Liliales","Liliaceae","Streptopus","Streptopus amplexifolius",6,7707728,196,1172,7699,2752729,2752734,"Liliopsida",NA,NA,"Streptopus amplexifolius",1085,"Streptopus","Streptopus amplexifolius"
2700828,"Luzula campestris (L.) DC.","Luzula campestris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Juncaceae","Luzula","Luzula campestris",6,7707728,196,1369,5353,2700604,2700828,"Liliopsida",NA,NA,"Luzula campestris/sudetica",1086,"Luzula","Luzula campestris"
2669112,"Sphagnum cuspidatum Ehrh. ex Hoffm.","Sphagnum cuspidatum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum cuspidatum",6,35,190,623,4673,2668958,2669112,"Sphagnopsida",NA,NA,"Sphagnum cuspidatum",1087,"Sphagnum","Sphagnum cuspidatum"
5284884,"Picea abies (L.) H.Karst.","Picea abies","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Pinales","Pinaceae","Picea","Picea abies",6,7707728,194,640,3925,7606064,5284884,"Pinopsida",NA,NA,"Picea abies",1088,"Picea","Picea abies"
9100915,"Ranunculus auricomus L.","Ranunculus auricomus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus auricomus",6,7707728,220,399,2410,3033294,9100915,"Magnoliopsida",NA,NA,"Ranunculus auricomus",1089,"Ranunculus","Ranunculus auricomus"
2669006,"Sphagnum palustre L.","Sphagnum palustre","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum palustre",6,35,190,623,4673,2668958,2669006,"Sphagnopsida",NA,NA,"Sphagnum palustre",1090,"Sphagnum","Sphagnum palustre"
2679866,"Brachythecium albicans (Hedw.) Schimp.","Brachythecium albicans","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Hypnales","Brachytheciaceae","Brachythecium","Brachythecium albicans",6,35,327,617,4651,9479232,2679866,"Bryopsida",NA,NA,"Brachythecium albicans",1091,"Brachythecium","Brachythecium albicans"
5281381,"Ceratodon purpureus (Hedw.) Brid.","Ceratodon purpureus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Dicranales","Ditrichaceae","Ceratodon","Ceratodon purpureus",6,35,327,1335,8743,2673445,5281381,"Bryopsida",NA,NA,"Ceratodon purpureus",1092,"Ceratodon","Ceratodon purpureus"
2705308,"Dactylis glomerata L.","Dactylis glomerata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Dactylis","Dactylis glomerata",6,7707728,196,1369,3073,2705307,2705308,"Liliopsida",NA,NA,"Dactylis glomerata",1093,"Dactylis","Dactylis glomerata"
3663919,"Epilobium alpestre (Jacq.) Krock.","Epilobium alpestre","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Myrtales","Onagraceae","Epilobium","Epilobium alpestre",6,7707728,220,690,2430,3189067,3663919,"Magnoliopsida",NA,NA,"Epilobium alpestre",1094,"Epilobium","Epilobium alpestre"
5341303,"Galeopsis bifida Boenn.","Galeopsis bifida","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Lamiaceae","Galeopsis","Galeopsis bifida",6,7707728,220,408,2497,8423109,5341303,"Magnoliopsida",NA,NA,"Galeopsis bifida",1095,"Galeopsis","Galeopsis bifida"
8300875,"Poa trivialis L.","Poa trivialis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Poa","Poa trivialis",6,7707728,196,1369,3073,2704173,8300875,"Liliopsida",NA,NA,"Poa trivialis",1096,"Poa","Poa trivialis"
3090783,"Prenanthes purpurea L.","Prenanthes purpurea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Prenanthes","Prenanthes purpurea",6,7707728,220,414,3065,3090720,3090783,"Magnoliopsida",NA,NA,"Prenanthes purpurea",1097,"Prenanthes","Prenanthes purpurea"
7960979,"Urtica dioica L.","Urtica dioica","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Urticaceae","Urtica","Urtica dioica",6,7707728,220,691,6639,2984391,7960979,"Magnoliopsida",NA,NA,"Urtica dioica",1098,"Urtica","Urtica dioica"
2727907,"Carex pauciflora Lightf.","Carex pauciflora","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex pauciflora",6,7707728,196,1369,7708,2721893,2727907,"Liliopsida",NA,NA,"Carex pauciflora",1099,"Carex","Carex pauciflora"
2668996,"Sphagnum papillosum Lindb.","Sphagnum papillosum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum papillosum",6,35,190,623,4673,2668958,2668996,"Sphagnopsida",NA,NA,"Sphagnum papillosum",1100,"Sphagnum","Sphagnum papillosum"
5275149,"Dryopteris carthusiana (Vill.) H.P.Fuchs","Dryopteris carthusiana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris carthusiana",6,7707728,7228684,392,2373,2651126,5275149,"Polypodiopsida",NA,NA,"Dryopteris carthusiana",1102,"Dryopteris","Dryopteris carthusiana"
7448302,"Salix silesiaca Willd.","Salix silesiaca","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix silesiaca",6,7707728,220,1414,6664,3039576,7448302,"Magnoliopsida",NA,NA,"Salix silesiaca",1103,"Salix","Salix silesiaca"
7598487,"Diobelonella palustris (Dicks.) Ochyra","Diobelonella palustris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Dicranales","Aongstroemiaceae","Diobelonella","Diobelonella palustris",6,35,327,1335,10674075,4895669,7598487,"Bryopsida",NA,NA,"Diobelonella palustris",1104,"Diobelonella","Diobelonella palustris"
2669053,"Sphagnum subnitens Russow & Warnst.","Sphagnum subnitens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum subnitens",6,35,190,623,4673,2668958,2669053,"Sphagnopsida",NA,NA,"Sphagnum subnitens",1105,"Sphagnum","Sphagnum subnitens"
5282556,"Pohlia ludwigii (Spreng. ex Schwägr.) Broth.","Pohlia ludwigii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Bryales","Mniaceae","Pohlia","Pohlia ludwigii",6,35,327,1333,8742,2673641,5282556,"Bryopsida",NA,NA,"Pohlia ludwigii",1106,"Pohlia","Pohlia ludwigii"
9453207,"Barbilophozia sudetica (Nees ex Huebener) L.Söderstr., De Roo & Hedd.","Barbilophozia sudetica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Anastrophyllaceae","Barbilophozia","Barbilophozia sudetica",6,9,126,381,2292,2689428,9453207,"Jungermanniopsida",NA,NA,"Barbilophozia sudetica",1107,"Barbilophozia","Barbilophozia sudetica"
2683049,"Oligotrichum hercynicum (Hedw.) DC.","Oligotrichum hercynicum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Polytrichales","Polytrichaceae","Oligotrichum","Oligotrichum hercynicum",6,35,12259753,620,4669,7907140,2683049,"Polytrichopsida",NA,NA,"Oligotrichum hercynicum",1108,"Oligotrichum","Oligotrichum hercynicum"
6363434,"Stellaria nemorum L.","Stellaria nemorum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria nemorum",6,7707728,220,422,2518,3085667,6363434,"Magnoliopsida",NA,NA,"Stellaria nemorum",1109,"Stellaria","Stellaria nemorum"
3189870,"Acer pseudoplatanus L.","Acer pseudoplatanus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Sapindales","Sapindaceae","Acer","Acer pseudoplatanus",6,7707728,220,933,6657,3189834,3189870,"Magnoliopsida",NA,NA,"Acer pseudoplatanus",1110,"Acer","Acer pseudoplatanus"
2689432,"Barbilophozia barbata (Schmidel ex Schreb.) Loeske","Barbilophozia barbata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Anastrophyllaceae","Barbilophozia","Barbilophozia barbata",6,9,126,381,2292,2689428,2689432,"Jungermanniopsida",NA,NA,"Barbilophozia barbata",1111,"Barbilophozia","Barbilophozia barbata"
7924524,"Codriophorus aciculare (Hedw.) P.Beauv.","Codriophorus aciculare","SPECIES","SYNONYM",99,"EXACT","Plantae","Bryophyta","Grimmiales","Grimmiaceae","Codriophorus","Codriophorus acicularis",6,35,327,1337,8747,4894596,8340142,"Bryopsida",8340142,NA,"Codriophorus aciculare",1112,"Codriophorus","Codriophorus acicularis"
7622470,"Codriophorus aquaticus (Brid. ex Schrad.) Bedn.-Ochyra & Ochyra","Codriophorus aquaticus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Grimmiales","Grimmiaceae","Codriophorus","Codriophorus aquaticus",6,35,327,1337,8747,4894596,7622470,"Bryopsida",NA,NA,"Codriophorus aquaticus",1113,"Codriophorus","Codriophorus aquaticus"
4279169,"Lescuraea patens (Lindb.) Arnell & C.E.O.Jensen","Lescuraea patens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Pseudoleskeaceae","Lescuraea","Lescuraea patens",6,35,327,617,10814338,2681254,4279169,"Bryopsida",NA,NA,"Lescuraea patens",1114,"Lescuraea","Lescuraea patens"
2689549,"Pellia neesiana (Gottsche) Limpr.","Pellia neesiana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Pelliales","Pelliaceae","Pellia","Pellia neesiana",6,9,126,915,6121,9437812,2689549,"Jungermanniopsida",NA,NA,"Pellia neesiana",1115,"Pellia","Pellia neesiana"
2689218,"Scapania undulata (L.) Dumort.","Scapania undulata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Scapaniaceae","Scapania","Scapania undulata",6,9,126,381,6129,2689215,2689218,"Jungermanniopsida",NA,NA,"Scapania undulata",1116,"Scapania","Scapania undulata"
3130985,"Tephroseris crispa (Jacq.) Rchb.","Tephroseris crispa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Tephroseris","Tephroseris crispa",6,7707728,220,414,3065,3130931,3130985,"Magnoliopsida",NA,NA,"Tephroseris crispa",1117,"Tephroseris","Tephroseris crispa"
7874883,"Veronica chamaedrys L.","Veronica chamaedrys","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Veronica","Veronica chamaedrys",6,7707728,220,408,2420,3172047,7874883,"Magnoliopsida",NA,NA,"Veronica chamaedrys",1119,"Veronica","Veronica chamaedrys"
2668981,"Sphagnum subsecundum Nees","Sphagnum subsecundum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum subsecundum",6,35,190,623,4673,2668958,2668981,"Sphagnopsida",NA,NA,"Sphagnum subsecundum",1120,"Sphagnum","Sphagnum subsecundum"
2675239,"Dicranodontium denudatum (Brid.) E.Britton","Dicranodontium denudatum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Dicranales","Leucobryaceae","Dicranodontium","Dicranodontium denudatum",6,35,327,1335,3230064,2672974,2675239,"Bryopsida",NA,NA,"Dicranodontium denudatum",1121,"Dicranodontium","Dicranodontium denudatum"
2927324,"Lamium galeobdolon (L.) L.","Lamium galeobdolon","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Lamiaceae","Lamium","Lamium galeobdolon",6,7707728,220,408,2497,2926678,2927324,"Magnoliopsida",NA,NA,"Lamium galeobdolon",1122,"Lamium","Lamium galeobdolon"
4279144,"Lescuraea incurvata (Hedw.) E.Lawton","Lescuraea incurvata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Pseudoleskeaceae","Lescuraea","Lescuraea incurvata",6,35,327,617,10814338,2681254,4279144,"Bryopsida",NA,NA,"Lescuraea incurvata",1123,"Lescuraea","Lescuraea incurvata"
8211958,"Oxalis acetosella L.","Oxalis acetosella","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Oxalidales","Oxalidaceae","Oxalis","Oxalis acetosella",6,7707728,220,7224021,6697,2891642,8211958,"Magnoliopsida",NA,NA,"Oxalis acetosella",1124,"Oxalis","Oxalis acetosella"
2689550,"Pellia epiphylla (L.) Corda","Pellia epiphylla","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Pelliales","Pelliaceae","Pellia","Pellia epiphylla",6,9,126,915,6121,9437812,2689550,"Jungermanniopsida",NA,NA,"Pellia epiphylla",1125,"Pellia","Pellia epiphylla"
2882940,"Vaccinium oxycoccos L.","Vaccinium oxycoccos","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Vaccinium","Vaccinium oxycoccos",6,7707728,220,1353,2505,2882813,2882940,"Magnoliopsida",NA,NA,"Vaccinium oxycoccos/microcarpum",1126,"Vaccinium","Vaccinium oxycoccos"
2669138,"Sphagnum balticum (Russow) C.E.O.Jensen","Sphagnum balticum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum balticum",6,35,190,623,4673,2668958,2669138,"Sphagnopsida",NA,NA,"Sphagnum balticum",1127,"Sphagnum","Sphagnum balticum"
2669078,"Sphagnum lindbergii Schimp.","Sphagnum lindbergii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum lindbergii",6,35,190,623,4673,2668958,2669078,"Sphagnopsida",NA,NA,"Sphagnum lindbergii",1128,"Sphagnum","Sphagnum lindbergii"
2681623,"Warnstorfia fluitans (Hedw.) Loeske","Warnstorfia fluitans","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Calliergonaceae","Warnstorfia","Warnstorfia fluitans",6,35,327,617,5838396,2673125,2681623,"Bryopsida",NA,NA,"Warnstorfia fluitans",1129,"Warnstorfia","Warnstorfia fluitans"
7737682,"Epilobium nutans F.W.Schmidt","Epilobium nutans","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Myrtales","Onagraceae","Epilobium","Epilobium nutans",6,7707728,220,690,2430,3189067,7737682,"Magnoliopsida",NA,NA,"Epilobium nutans",1130,"Epilobium","Epilobium nutans"
2888948,"Rumex alpinus L.","Rumex alpinus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Rumex","Rumex alpinus",6,7707728,220,422,2416,2888942,2888948,"Magnoliopsida",NA,NA,"Rumex alpinus",1131,"Rumex","Rumex alpinus"
2689152,"Cephalozia bicuspidata (L.) Dumort.","Cephalozia bicuspidata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Cephaloziaceae","Cephalozia","Cephalozia bicuspidata",6,9,126,381,2288,8241632,2689152,"Jungermanniopsida",NA,NA,"Cephalozia bicuspidata",1132,"Cephalozia","Cephalozia bicuspidata"
2704920,"Festuca airoides Lam.","Festuca airoides","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Festuca","Festuca airoides",6,7707728,196,1369,3073,2704913,2704920,"Liliopsida",NA,NA,"Festuca airoides",1133,"Festuca","Festuca airoides"
8195119,"Dicranum flexicaule Brid.","Dicranum flexicaule","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Dicranales","Dicranaceae","Dicranum","Dicranum flexicaule",6,35,327,1335,4635,2672916,8195119,"Bryopsida",NA,NA,"Dicranum flexicaule",1134,"Dicranum","Dicranum flexicaule"
5710538,"Cynodontium polycarpon (Hedw.) Schimp.","Cynodontium polycarpon","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Dicranales","Rhabdoweisiaceae","Cynodontium","Cynodontium polycarpon",6,35,327,1335,4641,2673499,5710538,"Bryopsida",NA,NA,"Cynodontium polycarpon",1135,"Cynodontium","Cynodontium polycarpon"
2681972,"Hypnum cupressiforme Hedw.","Hypnum cupressiforme","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Hypnaceae","Hypnum","Hypnum cupressiforme",6,35,327,617,8751,2673041,2681972,"Bryopsida",NA,NA,"Hypnum cupressiforme",1136,"Hypnum","Hypnum cupressiforme"
5283485,"Plagiothecium curvifolium Schlieph. ex Limpr.","Plagiothecium curvifolium","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Hypnales","Plagiotheciaceae","Plagiothecium","Plagiothecium curvifolium",6,35,327,617,8752,2679600,5283485,"Bryopsida",NA,NA,"Plagiothecium curvifolium",1137,"Plagiothecium","Plagiothecium curvifolium"
8157239,"Rhizomnium magnifolium (Horik.) T.J.Kop.","Rhizomnium magnifolium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Bryales","Mniaceae","Rhizomnium","Rhizomnium magnifolium",6,35,327,1333,8742,8287428,8157239,"Bryopsida",NA,NA,"Rhizomnium magnifolium",1138,"Rhizomnium","Rhizomnium magnifolium"
4277247,"Lophozia silvicola H.Buch","Lophozia silvicola","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Lophoziaceae","Lophozia","Lophozia silvicola",6,9,126,381,3229887,2689209,4277247,"Jungermanniopsida",NA,NA,"Lophozia silvicola",1139,"Lophozia","Lophozia silvicola"
8409080,"Viola lutea subsp. sudetica (Willd.) Nyman","Viola lutea sudetica","SUBSPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Violaceae","Viola","Viola lutea",6,7707728,220,1414,6631,2874237,8388117,"Magnoliopsida",NA,NA,"Viola lutea subsp. sudetica",1140,"Viola","Viola lutea"
3811517,"Cerastium fontanum subsp. vulgare (Hartm.) Greuter & Burdet","Cerastium fontanum vulgare","SUBSPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium holosteoides",6,7707728,220,422,2518,2873815,6364031,"Magnoliopsida",6364031,NA,"Cerastium fontanum subsp. vulgare",1141,"Cerastium","Cerastium holosteoides"
3664083,"Epilobium montanum L.","Epilobium montanum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Myrtales","Onagraceae","Epilobium","Epilobium montanum",6,7707728,220,690,2430,3189067,3664083,"Magnoliopsida",NA,NA,"Epilobium montanum",1142,"Epilobium","Epilobium montanum"
3052450,"Arabidopsis halleri (L.) O'Kane & Al-Shehbaz","Arabidopsis halleri","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis halleri",6,7707728,220,7225535,3112,3052435,3052450,"Magnoliopsida",NA,NA,"Arabidopsis halleri",1143,"Arabidopsis","Arabidopsis halleri"
3034230,"Peucedanum ostruthium (L.) W.D.J.Koch","Peucedanum ostruthium","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Imperatoria","Imperatoria ostruthium",6,7707728,220,1351,6720,8081953,5538108,"Magnoliopsida",5538108,NA,"Peucedanum ostruthium",1144,"Peucedanum","Imperatoria ostruthium"
3033339,"Ranunculus repens L.","Ranunculus repens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus repens",6,7707728,220,399,2410,3033294,3033339,"Magnoliopsida",NA,NA,"Ranunculus repens",1145,"Ranunculus","Ranunculus repens"
2669035,"Sphagnum denticulatum Brid.","Sphagnum denticulatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum denticulatum",6,35,190,623,4673,2668958,2669035,"Sphagnopsida",NA,NA,"Sphagnum denticulatum",1147,"Sphagnum","Sphagnum denticulatum"
