"SCIENTIFIC_NAME","AUTHOR","STATUS","FAMILY","ACCEPTED_SPECIES","ACCEPTED_AUTHOR","n_sci","one_is_acc","all_unresolved","just_one_syn","one_is_un","non_vasc_typo","SPECIES_NAME"
"Carex parviflora","Gaudin","Synonym","Cyperaceae","Carex lachenalii","Schkuhr",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex parviflora"
"Carex parviflora","C.A.Mey. ex Kunth","Synonym","Cyperaceae","Carex microglochin subsp. fuegina","Kük.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex parviflora"
"Carex rariflora","(Wahlenb.) Sm.","Accepted","Cyperaceae","Carex rariflora","(Wahlenb.) Sm.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex rariflora"
"Carex rostrata","Stokes","Accepted","Cyperaceae","Carex rostrata","Stokes",4,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex rostrata"
"Carex rostrata","Muhl. ex Willd.","Synonym","Cyperaceae","Carex lurida","Wahlenb.",4,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex rostrata"
"Carex rostrata","Michx.","Synonym","Cyperaceae","Carex michauxiana","Boeckeler",4,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex rostrata"
"Carex rostrata","Hoppe ex Schkuhr","Synonym","Cyperaceae","Carex michelii","Host",4,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex rostrata"
"Carex rotundata","Wahlenb.","Accepted","Cyperaceae","Carex rotundata","Wahlenb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex rotundata"
"Carex rupestris","All.","Accepted","Cyperaceae","Carex rupestris","All.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex rupestris"
"Carex rupestris","Turcz. ex Ledeb.","Synonym","Cyperaceae","Carex argunensis","Turcz. ex Ledeb.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex rupestris"
"Carex saxatilis","L.","Accepted","Cyperaceae","Carex saxatilis","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex saxatilis"
"Carex saxatilis","Huds.","Synonym","Cyperaceae","Carex caryophyllea","Latourr.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex saxatilis"
"Carex scirpoidea","Michx.","Accepted","Cyperaceae","Carex scirpoidea","Michx.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex scirpoidea"
"Carex subspathacea","Wormsk. ex Hornem.","Accepted","Cyperaceae","Carex subspathacea","Wormsk. ex Hornem.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex subspathacea"
"Carex supina","Willd. ex Wahlenb.","Accepted","Cyperaceae","Carex supina","Willd. ex Wahlenb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex supina"
"Carex vaginata","Tausch","Accepted","Cyperaceae","Carex vaginata","Tausch",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex vaginata"
"Carex vesicaria","L.","Accepted","Cyperaceae","Carex vesicaria","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Carex vesicaria"
"Cassiope hypnoides","(L.) D.Don","Synonym","Ericaceae","Harrimanella hypnoides","(L.) Coville",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Harrimanella hypnoides"
"Cassiope tetragona","(L.) D.Don","Accepted","Ericaceae","Cassiope tetragona","(L.) D.Don",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Cassiope tetragona"
"Cerastium alpinum","L.","Accepted","Caryophyllaceae","Cerastium alpinum","L.",4,TRUE,FALSE,FALSE,FALSE,FALSE,"Cerastium alpinum"
"Cerastium alpinum","All.","Synonym","Caryophyllaceae","Cerastium arvense","L.",4,TRUE,FALSE,FALSE,FALSE,FALSE,"Cerastium alpinum"
"Cerastium alpinum","Bunge","Synonym","Caryophyllaceae","Cerastium glomeratum","Thuill.",4,TRUE,FALSE,FALSE,FALSE,FALSE,"Cerastium alpinum"
"Cerastium alpinum","M.Bieb.","Synonym","Caryophyllaceae","Cerastium ovatum","Hoppe ex Willd.",4,TRUE,FALSE,FALSE,FALSE,FALSE,"Cerastium alpinum"
"Cerastium arcticum","Lange","Accepted","Caryophyllaceae","Cerastium arcticum","Lange",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Cerastium arcticum"
"Cerastium beeringianum","Cham. & Schltdl.","Accepted","Caryophyllaceae","Cerastium beeringianum","Cham. & Schltdl.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Cerastium beeringianum"
"Cerastium cerastoides","(L.) Britton","Accepted","Caryophyllaceae","Cerastium cerastoides","(L.) Britton",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Cerastium cerastoides"
"Cerastium fontanum","Baumg.","Accepted","Caryophyllaceae","Cerastium fontanum","Baumg.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Cerastium fontanum"
"Cerastium glabratum","Hartm.","Accepted","Caryophyllaceae","Cerastium glabratum","Hartm.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Cerastium glabratum"
"Cerastium gorodkovianum","Schischk.","Synonym","Caryophyllaceae","Cerastium regelii","Ostenf.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Cerastium regelii"
"Cerastium regelii","Ostenf.","Accepted","Caryophyllaceae","Cerastium regelii","Ostenf.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Cerastium regelii"
"Chamorchis alpina","(L.) Rich.","Accepted","Orchidaceae","Chamorchis alpina","(L.) Rich.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Chamorchis alpina"
"Chrysosplenium tetrandrum","(N.Lund) Th.Fr.","Accepted","Saxifragaceae","Chrysosplenium tetrandrum","(N.Lund) Th.Fr.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Chrysosplenium tetrandrum"
"Cochlearia officinalis","L.","Accepted","Brassicaceae","Cochlearia officinalis","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Cochlearia officinalis"
"Cochlearia officinalis","Lapeyr.","Synonym","Brassicaceae","Cochlearia pyrenaica","DC.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Cochlearia officinalis"
"Coeloglossum viride","(L.) Hartm.","Synonym","Orchidaceae","Dactylorhiza viridis","(L.) R.M.Bateman, Pridgeon & M.W.Chase",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Dactylorhiza viridis"
"Comarum palustre","L.","Accepted","Rosaceae","Comarum palustre","L.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Comarum palustre"
"Comarum palustre","auct. americ.","Unresolved","Rosaceae","Comarum palustre","auct. americ.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Comarum palustre"
"Coptidium pallasii","(Schltdl.) Tzvelev","Accepted","Ranunculaceae","Coptidium pallasii","(Schltdl.) Tzvelev",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Coptidium pallasii"
"Coptidium pallasii","Á. Löve & D. Löve","Synonym","Ranunculaceae","Coptidium pallasii","(Schltdl.) Tzvelev",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Coptidium pallasii"
"Deschampsia alpina","(L.) Roem. & Schult.","Synonym","Poaceae","Deschampsia cespitosa","(L.) P.Beauv.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Deschampsia cespitosa"
"Deschampsia cespitosa","(L.) P.Beauv.","Accepted","Poaceae","Deschampsia cespitosa","(L.) P.Beauv.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Deschampsia cespitosa"
"Deschampsia flexuosa","(L.) Trin.","Accepted","Poaceae","Deschampsia flexuosa","(L.) Trin.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Deschampsia flexuosa"
"Diapensia lapponica","L.","Accepted","Diapensiaceae","Diapensia lapponica","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Diapensia lapponica"
"Diphasiastrum alpinum","(L.) Holub","Accepted","Lycopodiaceae","Diphasiastrum alpinum","(L.) Holub",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Diphasiastrum alpinum"
"Diphasiastrum complanatum","(L.) Holub","Accepted","Lycopodiaceae","Diphasiastrum complanatum","(L.) Holub",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Diphasiastrum complanatum"
"Douglasia ochotensis","(Willd.) Hultén","Synonym","Primulaceae","Androsace ochotensis","Willd. ex Roem. & Schult.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Androsace ochotensis"
"Draba lactea","Adams","Accepted","Brassicaceae","Draba lactea","Adams",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Draba lactea"
"Draba micropetala","Hook.","Accepted","Brassicaceae","Draba micropetala","Hook.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Draba micropetala"
"Draba nivalis","Lilj.","Accepted","Brassicaceae","Draba nivalis","Lilj.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Draba nivalis"
"Draba nivalis","Lapeyr.","Synonym","Brassicaceae","Draba tomentosa","Clairv.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Draba nivalis"
"Draba norvegica","Gunnerus","Accepted","Brassicaceae","Draba norvegica","Gunnerus",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Draba norvegica"
"Dryas integrifolia","Vahl","Accepted","Rosaceae","Dryas integrifolia","Vahl",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Dryas integrifolia"
"Dryas integrifolia","C.A.Mey. ex Juz.","Unresolved","Rosaceae","Dryas integrifolia","C.A.Mey. ex Juz.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Dryas integrifolia"
"Dryas integrifolia","Ledeb.","Unresolved","Rosaceae","Dryas integrifolia","Ledeb.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Dryas integrifolia"
"Dryas integrifolia","Vahl","Accepted","Rosaceae","Dryas integrifolia","Vahl",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Dryas integrifolia"
"Dryas integrifolia","C.A.Mey. ex Juz.","Unresolved","Rosaceae","Dryas integrifolia","C.A.Mey. ex Juz.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Dryas integrifolia"
"Dryas integrifolia","Ledeb.","Unresolved","Rosaceae","Dryas integrifolia","Ledeb.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Dryas integrifolia"
"Dryas octopetala","L.","Accepted","Rosaceae","Dryas octopetala","L.",4,TRUE,FALSE,FALSE,TRUE,FALSE,"Dryas octopetala"
"Dryas octopetala","J.G.Gmel.","Unresolved","Rosaceae","Dryas octopetala","J.G.Gmel.",4,TRUE,FALSE,FALSE,TRUE,FALSE,"Dryas octopetala"
"Dryas octopetala","M.Bieb.","Unresolved","Rosaceae","Dryas octopetala","M.Bieb.",4,TRUE,FALSE,FALSE,TRUE,FALSE,"Dryas octopetala"
"Dryas octopetala","Makino","Unresolved","Rosaceae","Dryas octopetala","Makino",4,TRUE,FALSE,FALSE,TRUE,FALSE,"Dryas octopetala"
"Dupontia fisheri","R.Br.","Accepted","Poaceae","Dupontia fisheri","R.Br.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Dupontia fisheri"
"Dupontia psilosantha","(Rupr.) Griseb.","Synonym","Poaceae","Dupontia fisheri","R.Br.",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Dupontia fisheri"
"Dupontia psilosantha","Rupr.","Synonym","Poaceae","Dupontia fisheri","R.Br.",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Dupontia fisheri"
"Elymus arenarius","L.","Synonym","Poaceae","Leymus arenarius","(L.) Hochst.",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Leymus arenarius"
"Elymus arenarius","S.G.Gmel.","Synonym","Poaceae","Leymus racemosus","(Lam.) Tzvelev",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Leymus arenarius"
"Empetrum hermaphroditum","Hagerup","Synonym","Ericaceae","Empetrum nigrum subsp. hermaphroditum","(Hagerup) Böcher",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Empetrum nigrum subsp. hermaphroditum"
"Empetrum nigrum","L.","Accepted","Ericaceae","Empetrum nigrum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Empetrum nigrum"
"Epilobium alsinifolium","Vill.","Accepted","Onagraceae","Epilobium alsinifolium","Vill.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Epilobium alsinifolium"
"Epilobium alsinifolium","Blytt","Synonym","Onagraceae","Epilobium hornemannii","Rchb.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Epilobium alsinifolium"
"Epilobium hornemannii","Rchb.","Accepted","Onagraceae","Epilobium hornemannii","Rchb.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Epilobium hornemannii"
"Epilobium hornemannii","Schur","Synonym","Onagraceae","Epilobium nutans","F.W.Schmidt",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Epilobium hornemannii"
"Epilobium latifolium","L.","Accepted","Onagraceae","Epilobium latifolium","L.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Epilobium latifolium"
"Epilobium latifolium","Matt.","Synonym","Onagraceae","Epilobium angustifolium","L.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Epilobium latifolium"
"Epilobium latifolium","F.W.Schmidt","Synonym","Onagraceae","Epilobium angustifolium","L.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Epilobium latifolium"
"Epilobium palustre","L.","Accepted","Onagraceae","Epilobium palustre","L.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Epilobium palustre"
"Epilobium palustre","Willd.","Synonym","Onagraceae","Epilobium parviflorum","Schreb.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Epilobium palustre"
"Epilobium palustre","Ucria","Synonym","Onagraceae","Epilobium tetragonum","L.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Epilobium palustre"
"Equisetum arvense","L.","Accepted","Equisetaceae","Equisetum arvense","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Equisetum arvense"
"Erigeron eriocephalus","J.Vahl","Accepted","Compositae","Erigeron eriocephalus","J.Vahl",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Erigeron eriocephalus"
"Erigeron eriocephalus","Regel & Schmalh.","Synonym","Compositae","Erigeron schmalhausenii","Popov",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Erigeron eriocephalus"
"Erigeron humilis","Graham","Accepted","Compositae","Erigeron humilis","Graham",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Erigeron humilis"
"Erigeron humilis","Spreng. ex DC.","Synonym","Compositae","Erigeron monticolus","DC.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Erigeron humilis"
"Erigeron uniflorus","L.","Accepted","Compositae","Erigeron uniflorus","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Erigeron uniflorus"
"Erigeron uniflorus","Sm.","Synonym","Compositae","Erigeron pulchellus","Michx.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Erigeron uniflorus"
"Eriophorum angustifolium","Honck.","Accepted","Cyperaceae","Eriophorum angustifolium","Honck.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Eriophorum angustifolium"
"Eriophorum russeolum","Fr. ex Hartm.","Synonym","Cyperaceae","Eriophorum chamissonis","C.A.Mey.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Eriophorum chamissonis"
"Eriophorum scheuchzeri","Hoppe","Accepted","Cyperaceae","Eriophorum scheuchzeri","Hoppe",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Eriophorum scheuchzeri"
"Eriophorum triste","(T.C.E.Fr.) Hadac & Á.Löve","Synonym","Cyperaceae","Eriophorum angustifolium subsp. triste","(T.C.E.Fr.) Hultén",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Eriophorum angustifolium subsp. triste"
"Eriophorum vaginatum","L.","Accepted","Cyperaceae","Eriophorum vaginatum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Eriophorum vaginatum"
"Euphrasia frigida","Pugsley","Accepted","Orobanchaceae","Euphrasia frigida","Pugsley",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Euphrasia frigida"
"Euphrasia officinalis","L.","Unresolved","Orobanchaceae","Euphrasia officinalis","L.",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Euphrasia officinalis"
"Eutrema edwardsii","R.Br.","Accepted","Brassicaceae","Eutrema edwardsii","R.Br.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Eutrema edwardsii"
"Festuca altaica","Trin. ex Ledeb.","Accepted","Poaceae","Festuca altaica","Trin. ex Ledeb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca altaica"
"Festuca baffinensis","Polunin","Accepted","Poaceae","Festuca baffinensis","Polunin",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca baffinensis"
"Festuca brachyphylla","Schult. & Schult.f.","Accepted","Poaceae","Festuca brachyphylla","Schult. & Schult.f.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca brachyphylla"
"Festuca hyperborea","Holmen","Accepted","Poaceae","Festuca hyperborea","Holmen",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca hyperborea"
"Festuca hyperborea","Holmen ex Fred.","Synonym","Poaceae","Festuca hyperborea","Holmen",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca hyperborea"
"Festuca ovina","L.","Accepted","Poaceae","Festuca ovina","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca ovina"
"Festuca richardsonii","Hook.","Accepted","Poaceae","Festuca richardsonii","Hook.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca richardsonii"
"Festuca rubra","L.","Accepted","Poaceae","Festuca rubra","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca rubra"
"Festuca vivipara","(L.) Sm.","Accepted","Poaceae","Festuca vivipara","(L.) Sm.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Festuca vivipara"
"Filipendula ulmaria","(L.) Maxim.","Accepted","Rosaceae","Filipendula ulmaria","(L.) Maxim.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Filipendula ulmaria"
"Filipendula ulmaria","Sch”nb.-Tem.","Unresolved","Rosaceae","Filipendula ulmaria","Sch”nb.-Tem.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Filipendula ulmaria"
"Galium boreale","L.","Accepted","Rubiaceae","Galium boreale","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Galium boreale"
"Galium boreale","Walter","Misapplied","Rubiaceae","Galium circaezans","Michx.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Galium boreale"
"Galium normanii","Dahl","Accepted","Rubiaceae","Galium normanii","Dahl",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Galium normanii"
"Galium verum","L.","Accepted","Rubiaceae","Galium verum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Galium verum"
"Gentiana nivalis","L.","Accepted","Gentianaceae","Gentiana nivalis","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana nivalis"
"Gentiana nivalis","Poir.","Synonym","Gentianaceae","Comastoma tenellum","(Rottb.) Toyok.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentiana nivalis"
"Gentiana propinqua","Richardson","Synonym","Gentianaceae","Gentianella propinqua","(Richardson) J.M.Gillett",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Gentianella propinqua"
"Gentianella amarella","(L.) Harry Sm.","Accepted","Gentianaceae","Gentianella amarella","(L.) Harry Sm.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentianella amarella"
"Gentianella amarella","(L.) Börner","Synonym","Gentianaceae","Gentianella amarella","(L.) Harry Sm.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentianella amarella"
"Gentianella aurea","(L.) Harry Sm.","Accepted","Gentianaceae","Gentianella aurea","(L.) Harry Sm.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gentianella aurea"
"Gentianella detonsa","(Rottb.) G.Don","Synonym","Gentianaceae","Gentianopsis detonsa","(Rottb.) Ma",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Gentianopsis detonsa"
"Geum glaciale","Adams ex Fisch.","Accepted","Rosaceae","Geum glaciale","Adams ex Fisch.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Geum glaciale"
"Geum rivale","L.","Accepted","Rosaceae","Geum rivale","L.",5,TRUE,FALSE,FALSE,TRUE,FALSE,"Geum rivale"
"Geum rivale","Bourg. ex Nyman","Unresolved","Rosaceae","Geum rivale","Bourg. ex Nyman",5,TRUE,FALSE,FALSE,TRUE,FALSE,"Geum rivale"
"Geum rivale","Ten.","Unresolved","Rosaceae","Geum rivale","Ten.",5,TRUE,FALSE,FALSE,TRUE,FALSE,"Geum rivale"
"Geum rivale","auct.","Unresolved","Rosaceae","Geum rivale","auct.",5,TRUE,FALSE,FALSE,TRUE,FALSE,"Geum rivale"
"Geum rivale","Bigelow","Unresolved","Rosaceae","Geum rivale","Bigelow",5,TRUE,FALSE,FALSE,TRUE,FALSE,"Geum rivale"
"Gnaphalium supinum","L.","Accepted","Compositae","Gnaphalium supinum","L.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Gnaphalium supinum"
"Gnaphalium supinum","Hoppe","Unresolved","Compositae","Gnaphalium supinum","Hoppe",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Gnaphalium supinum"
"Gymnadenia conopsea","(L.) R.Br.","Accepted","Orchidaceae","Gymnadenia conopsea","(L.) R.Br.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Gymnadenia conopsea"
"Harrimanella hypnoides","(L.) Coville","Accepted","Ericaceae","Harrimanella hypnoides","(L.) Coville",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Harrimanella hypnoides"
"Hedysarum alpinum","L.","Accepted","Leguminosae","Hedysarum alpinum","L.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Hedysarum alpinum"
"Hedysarum alpinum","Lour.","Synonym","Leguminosae","Aeschynomene indica","L.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Hedysarum alpinum"
"Hedysarum alpinum","sensu auct.","Synonym","Leguminosae","Hedysarum hedysaroides subsp. arcticum","(B.Fedtsch.) P.W.Ball",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Hedysarum alpinum"
"Hieracium alpinum","L.","Accepted","Compositae","Hieracium alpinum","L.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Hieracium alpinum"
"Hieracium alpinum","Vill. ex Fr.","Unresolved","Compositae","Hieracium alpinum","Vill. ex Fr.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Hieracium alpinum"
"Hieracium alpinum","Hoppe","Unresolved","Compositae","Hieracium alpinum","Hoppe",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Hieracium alpinum"
"Hieracium alpinum","Lucé","Unresolved","Compositae","Hieracium alpinum","Lucé",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Hieracium alpinum"
"Hieracium alpinum","Pall.","Unresolved","Compositae","Hieracium alpinum","Pall.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Hieracium alpinum"
"Hieracium alpinum","All.","Unresolved","Compositae","Hieracium alpinum","All.",6,TRUE,FALSE,FALSE,TRUE,FALSE,"Hieracium alpinum"
"Hierochloe alpina","(Sw.) Roem. & Schult.","Accepted","Poaceae","Hierochloe alpina","(Sw.) Roem. & Schult.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hierochloe alpina"
"Hierochloe odorata","(L.) P.Beauv.","Accepted","Poaceae","Hierochloe odorata","(L.) P.Beauv.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hierochloe odorata"
"Hierochloe pauciflora","R.Br.","Accepted","Poaceae","Hierochloe pauciflora","R.Br.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hierochloe pauciflora"
"Hippuris vulgaris","L.","Accepted","Plantaginaceae","Hippuris vulgaris","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Hippuris vulgaris"
"Juncus albescens","Satake","Synonym","Juncaceae","Juncus concinnus","D.Don",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Juncus albescens"
"Juncus albescens","(Lange) Fernald","Synonym","Juncaceae","Juncus triglumis subsp. albescens","(Lange) Hultén",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Juncus albescens"
"Juncus arcticus","Willd.","Accepted","Juncaceae","Juncus arcticus","Willd.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Juncus arcticus"
"Juncus biglumis","L.","Accepted","Juncaceae","Juncus biglumis","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Juncus biglumis"
"Juncus trifidus","L.","Accepted","Juncaceae","Juncus trifidus","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Juncus trifidus"
"Juncus triglumis","L.","Accepted","Juncaceae","Juncus triglumis","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Juncus triglumis"
"Juniperus communis","L.","Accepted","Cupressaceae","Juniperus communis","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Juniperus communis"
"Juniperus communis","Thunb.","Synonym","Cupressaceae","Juniperus rigida","Siebold & Zucc.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Juniperus communis"
"Kobresia myosuroides","(Vill.) Fiori","Accepted","Cyperaceae","Kobresia myosuroides","(Vill.) Fiori",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Kobresia myosuroides"
"Kobresia sibirica","(Turcz.) Boeckeler","Accepted","Cyperaceae","Kobresia sibirica","(Turcz.) Boeckeler",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Kobresia sibirica"
"Kobresia simpliciuscula","(Wahlenb.) Mack.","Accepted","Cyperaceae","Kobresia simpliciuscula","(Wahlenb.) Mack.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Kobresia simpliciuscula"
"Koeleria asiatica","Domin","Accepted","Poaceae","Koeleria asiatica","Domin",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Koeleria asiatica"
"Koenigia islandica","L.","Accepted","Polygonaceae","Koenigia islandica","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Koenigia islandica"
"Lagotis glauca","Gaertn.","Synonym","Plantaginaceae","Lagotis minor","(Willd.) Standl.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Lagotis minor"
"Lagotis minor","(Willd.) Standl.","Accepted","Plantaginaceae","Lagotis minor","(Willd.) Standl.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lagotis minor"
"Ledum decumbens","Small","Accepted","Ericaceae","Ledum decumbens","Small",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Ledum decumbens"
"Ledum decumbens","(Aiton) Lodd. ex Steud.","Synonym","Ericaceae","Ledum palustre subsp. decumbens","(Aiton) Hultén",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Ledum decumbens"
"Ledum palustre","L.","Accepted","Ericaceae","Ledum palustre","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ledum palustre"
"Leontodon autumnalis","Oed.","Unresolved","Compositae","Leontodon autumnalis","Oed.",2,FALSE,FALSE,FALSE,TRUE,FALSE,"Scorzoneroides autumnalis"
"Leontodon autumnalis","L.","Synonym","Compositae","Scorzoneroides autumnalis","(L.) Moench",2,FALSE,FALSE,FALSE,TRUE,FALSE,"Scorzoneroides autumnalis"
"Lesquerella arctica","(Wormsk. ex Hornem.) S.Watson","Accepted","Brassicaceae","Lesquerella arctica","(Wormsk. ex Hornem.) S.Watson",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Lesquerella arctica"
